user_id,n_traces_w1,active_days_w1,mean_log_lag,sd_log_lag,prop_long_lag,distinct_lexemes,mean_session_seen,mean_hist_rate_w1,acc_w1,n_traces_w2,recall_w2,lang_de,lang_en,lang_es,lang_fr,lang_it,lang_pt
u:iJP5,278,4,-0.8276361579290555,1.1495590727104534,0.22302158273381295,52,2.1906474820143886,0.9169962924262673,0.8928828365878814,107,0.9154984423676075,0.0,0.0,0.0,1.0,0.0,0.0
u:iJPC,58,3,0.28993877951466807,0.6189690692891129,0.9482758620689655,42,3.396551724137931,0.855411877394636,0.8644088669951207,95,0.9166040100250842,0.0,1.0,0.0,0.0,0.0,0.0
u:iJPv,17,1,-1.2608857443501909,1.3112762689766568,0.0,9,1.8823529411764706,1.0,0.9803921568627646,17,0.8823529411764706,0.0,1.0,0.0,0.0,0.0,0.0
u:iJQE,548,5,-0.9532591257885342,0.991284379751734,0.18795620437956204,111,2.164233576642336,0.8894671169296272,0.9127273122255019,350,0.8964172335601,0.0,1.0,0.0,0.0,0.0,0.0
u:iJTk,30,3,0.3552623460782548,0.17423480196249183,1.0,28,1.3666666666666667,0.7754761904761904,0.9933333333333334,25,0.912,0.0,0.0,0.0,0.0,1.0,0.0
u:iJV1,22,2,0.4158093112569227,0.1916088125176999,1.0,11,4.2727272727272725,0.9472714154532337,0.8730519480519091,44,0.8352272727272955,0.0,0.0,0.0,1.0,0.0,0.0
u:iJ_h,84,2,0.6785191799704755,0.08028398598189254,1.0,84,3.1666666666666665,0.9324074074074075,0.9362103174603333,26,0.9358974358974231,0.0,1.0,0.0,0.0,0.0,0.0
u:iJcl,271,3,-0.16943454348652437,1.0687838599159791,0.5645756457564576,156,1.040590405904059,0.7481446028531059,0.6033210332103321,154,0.6915584415584416,0.0,1.0,0.0,0.0,0.0,0.0
u:iJe7,18,1,-0.13993930628993148,0.14406217593462461,0.0,17,3.1666666666666665,0.9351851851851851,0.8842592592592222,7,0.9095238095238571,0.0,0.0,0.0,0.0,0.0,1.0
u:iJfI,44,3,0.49790014191735443,0.35093540091048664,1.0,37,1.5909090909090908,0.8165404040404041,0.6893939393939545,16,0.76875,0.0,1.0,0.0,0.0,0.0,0.0
u:iJgW,285,3,-1.807513449122794,1.301587166221494,0.19649122807017544,84,1.4210526315789473,0.7914315952506832,0.761929824561407,11,0.9333333333333637,0.0,1.0,0.0,0.0,0.0,0.0
u:iJhh,69,2,0.4143555898785014,0.12542762184891193,1.0,62,3.101449275362319,0.845260053955706,0.9012882447665217,7,0.8554421768707143,0.0,1.0,0.0,0.0,0.0,0.0
u:iJk8,27,1,-2.0898639084017665,0.6227956673358247,0.0,19,1.1111111111111112,0.8398736037624926,0.42592592592592593,21,0.8225623582767143,1.0,0.0,0.0,0.0,0.0,0.0
u:iJlY,143,4,-0.11696390465524492,0.8883686156691394,0.6293706293706294,85,2.4335664335664338,0.8587884337884337,0.8397435897436084,218,0.9233508082132247,0.0,0.0,1.0,0.0,0.0,0.0
u:iJmg,37,2,-0.627652304925482,0.7161633279867015,0.1891891891891892,36,1.5945945945945945,0.9074776216080565,0.8324324324324325,32,0.9015625000000312,0.0,1.0,0.0,0.0,0.0,0.0
u:iJnv,168,5,0.14390898604127178,0.785866163550663,0.8154761904761905,122,2.5833333333333335,0.8860296896536392,0.9195153061224643,332,0.9070245266781627,0.0,1.0,0.0,0.0,0.0,0.0
u:iJuA,111,1,-0.7035068213240994,1.5739861563026496,0.5495495495495496,61,1.4144144144144144,0.9497126439391801,0.9258258258258288,427,0.909584131715288,1.0,0.0,0.0,0.0,0.0,0.0
u:iJuo,18,1,-1.3814567372438709,1.2850372790347382,0.0,11,3.1666666666666665,0.9086894586894587,0.9703703703703334,15,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0
u:iJvR,230,5,-0.7291962014959478,0.986248065939017,0.3695652173913043,83,1.9,0.947164589097215,0.9429710144927566,134,0.988681592039806,0.0,1.0,0.0,0.0,0.0,0.0
u:iJy4,14,1,0.739634662476868,0.03820922049406919,1.0,14,7.214285714285714,0.8671245421245422,0.9006094104308572,14,0.8142857142857143,0.0,1.0,0.0,0.0,0.0,0.0
u:iJz1,90,2,-0.23039513479088633,1.1254234853308787,0.7222222222222222,38,1.5777777777777777,0.8234223760578915,0.7731481481481667,28,0.8005952380952499,0.0,0.0,0.0,1.0,0.0,0.0
u:iK0g,79,3,-0.677402199484276,1.422487179148853,0.5063291139240507,45,1.4556962025316456,0.8572981167917876,0.837552742616038,6,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0
u:iK3Y,55,4,-0.7908912428403078,1.4017105125682043,0.34545454545454546,47,2.4909090909090907,0.8404611728141139,0.795714285714309,117,0.914767331434,0.0,0.0,1.0,0.0,0.0,0.0
u:iK4U,487,4,-1.0464333830951713,1.3124376074575874,0.43737166324435317,136,1.6899383983572895,0.8014135736059883,0.819370294318963,25,0.88,0.0,0.0,0.0,0.0,1.0,0.0
u:iK4a,57,1,0.05821700182988994,1.0940779439258363,0.8421052631578947,48,2.1052631578947367,0.9046752911690992,0.7821637426900526,13,0.8897435897436154,0.0,1.0,0.0,0.0,0.0,0.0
u:iK7B,34,1,0.761387003686323,0.03331640792354428,1.0,34,3.5588235294117645,0.8269491129785247,0.8610294117646765,171,0.9102385593613918,0.0,1.0,0.0,0.0,0.0,0.0
u:iK7o,34,1,0.14316604285621903,0.5701652388654709,0.7941176470588235,27,2.0588235294117645,0.9456465919701214,0.9117647058823529,14,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0
u:iK9r,14,1,-1.2278020283800148,1.2575256797371808,0.0,7,2.4285714285714284,0.8964285714285715,0.9345238095238572,7,0.904761904762,0.0,1.0,0.0,0.0,0.0,0.0
u:iKFE,65,1,-0.1725242953620721,0.8564589257574537,0.49230769230769234,54,2.8,0.8892499403430578,0.957820512820523,29,0.9856321839080345,0.0,1.0,0.0,0.0,0.0,0.0
u:iKFG,63,2,-1.1564172573909164,1.3528694035907496,0.3333333333333333,21,3.111111111111111,0.8613121096664513,0.8864197530864444,336,0.9129972127740179,0.0,0.0,0.0,1.0,0.0,0.0
u:iKG0,47,2,-1.0610522454840532,1.344624651895857,0.46808510638297873,28,3.8297872340425534,0.9455673758865248,0.9744680851063829,333,0.9420420420420511,0.0,0.0,1.0,0.0,0.0,0.0
u:iKH6,17,2,0.36436165624405403,0.29450464377758856,1.0,17,4.117647058823529,0.9029411764705882,0.9392156862745294,48,0.9343750000000001,0.0,0.0,1.0,0.0,0.0,0.0
u:iKNS,116,4,0.14887006098780853,0.4396227406732106,0.5431034482758621,99,2.810344827586207,0.877801724137931,0.8726377725924224,70,0.9453401360544287,0.0,1.0,0.0,0.0,0.0,0.0
u:iKVP,56,2,-0.0812162265435292,0.49322686253054066,0.35714285714285715,46,2.0714285714285716,0.8543396609656008,0.8949404761904821,14,0.9047619047619285,0.0,1.0,0.0,0.0,0.0,0.0
u:iKW0,21,1,0.5529436148364804,0.0574483427376505,1.0,21,4.238095238095238,0.8794973544973546,0.9611111111110953,7,0.8214285714285714,0.0,1.0,0.0,0.0,0.0,0.0
u:iKX_,26,1,0.0931372613302913,0.09956096785833331,1.0,26,1.0384615384615385,0.7344357031857032,0.9038461538461539,56,0.9627976190476428,0.0,0.0,0.0,1.0,0.0,0.0
u:iKar,30,3,0.059030726760229364,0.1290344575280979,0.7,30,4.166666666666667,0.8855555555555555,0.9187169312169666,27,0.8280423280423704,0.0,0.0,0.0,1.0,0.0,0.0
u:iKjq,109,2,-0.8681827337018279,1.1528202488834338,0.44954128440366975,49,2.7339449541284404,0.909641683179616,0.9054966440287706,22,0.9113636363636364,0.0,1.0,0.0,0.0,0.0,0.0
u:iKoc,102,2,-0.5199969759574484,0.972014732359122,0.6666666666666666,53,1.6176470588235294,0.8628147723735959,0.9509803921568725,217,0.9312596006144424,0.0,0.0,0.0,0.0,1.0,0.0
u:iKug,18,1,0.3906574647916065,0.0020699286837132847,1.0,18,3.4444444444444446,0.9425925925925925,0.8611111111111667,24,0.8611111111111667,0.0,0.0,0.0,1.0,0.0,0.0
u:iKwn,171,4,-0.23131010566913468,1.0808091697749969,0.6666666666666666,124,1.6491228070175439,0.9419402884315164,0.9198830409356726,364,0.8818681318681318,0.0,0.0,1.0,0.0,0.0,0.0
u:iKxb,144,3,-0.7321350009105851,1.4739987112898605,0.5763888888888888,79,2.2569444444444446,0.8474536651619985,0.8868827160494027,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0
u:iKz4,109,2,0.07079514253759644,0.8990820821413198,0.7522935779816514,88,1.7889908256880733,0.8869814436328198,0.9626911314984771,100,0.9450000000000099,0.0,0.0,1.0,0.0,0.0,0.0
u:iL0l,114,3,-0.3959133523337858,1.2346057916475464,0.6052631578947368,88,1.9824561403508771,0.9405806182121972,0.7180451127819649,93,0.9605734767025377,0.0,1.0,0.0,0.0,0.0,0.0
u:iL1b,196,3,-1.0086786832353585,1.1769060033155478,0.30612244897959184,96,1.9489795918367347,0.8667697381983097,0.831187859759301,228,0.840423976608193,1.0,0.0,0.0,0.0,0.0,0.0
u:iL2s,132,4,0.08561837719142451,0.4153335941625402,0.5757575757575758,88,1.878787878787879,0.8463812281994101,0.8845959595959697,37,0.818918918918946,0.0,0.0,1.0,0.0,0.0,0.0
u:iL4N,44,2,0.21759022601986347,0.613338488936975,0.5,28,2.4318181818181817,0.8831923990416812,0.8755050505050455,7,0.8952380952381428,1.0,0.0,0.0,0.0,0.0,0.0
u:iL6L,114,3,-0.5045010996076913,1.1559402016720088,0.5526315789473685,75,1.719298245614035,0.8541735053828706,0.7732456140350965,76,0.8978070175438552,0.0,1.0,0.0,0.0,0.0,0.0
u:iL8p,26,1,-0.9949440851010039,0.01942164768526346,0.0,26,3.576923076923077,0.8724358974358974,0.7993589743590385,10,0.9,0.0,0.0,0.0,0.0,1.0,0.0
u:iL9D,32,1,-0.664912805807329,1.4235118545483016,0.65625,24,1.0625,0.8939732142857143,0.828125,81,0.8713991769547407,0.0,1.0,0.0,0.0,0.0,0.0
u:iL9K,301,4,-0.11618785851930206,0.8392408857159771,0.7441860465116279,195,2.5813953488372094,0.9081500817381215,0.9556161999683654,14,0.902380952381,0.0,0.0,0.0,1.0,0.0,0.0
u:iLBD,356,4,-1.6882266909234052,1.235169407155458,0.14606741573033707,77,1.75,0.8329608746316279,0.8466693418940646,19,0.9078947368421053,0.0,0.0,1.0,0.0,0.0,0.0
u:iLBa,77,3,-0.05624884841539875,0.9914133552698065,0.7922077922077922,54,2.948051948051948,0.8673048007081621,0.8790249433106884,35,0.9276190476190856,0.0,1.0,0.0,0.0,0.0,0.0
u:iLC3,263,2,-1.100920530671859,1.004156205906028,0.09885931558935361,117,1.8022813688212929,0.818050897374118,0.9039290240811216,977,0.8265998927718485,0.0,0.0,1.0,0.0,0.0,0.0
u:iLLc,10,1,-0.9986950577805371,0.0,0.0,10,5.2,0.96,0.9416666666667,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0
u:iLNj,180,3,0.31212149616016494,0.9318515887277099,0.7166666666666667,166,2.6666666666666665,0.9933942600609268,0.9340079365079443,69,0.9471014492753913,0.0,0.0,0.0,1.0,0.0,0.0
u:iLNy,180,5,0.27551825607449365,0.21197806913922504,0.8,155,3.0722222222222224,0.8983758371258372,0.9423148148148334,31,0.956989247311871,0.0,0.0,1.0,0.0,0.0,0.0
u:iLPh,799,7,-1.256712687381272,1.2684877736379596,0.2853566958698373,101,2.214017521902378,0.9230912931378166,0.9435902020382692,354,0.9171105730427881,0.0,1.0,0.0,0.0,0.0,0.0
u:iLRH,84,2,-0.9904374669746112,0.9020755012442833,0.2619047619047619,22,4.666666666666667,0.930568833148749,0.9584892290249405,66,0.9437950937950909,0.0,0.0,0.0,0.0,0.0,1.0
u:iLRo,504,5,-0.23054946988129557,0.7799267893314903,0.6349206349206349,370,1.7777777777777777,0.9612681248360521,0.9380291005291072,427,0.8917252146760446,0.0,0.0,0.0,1.0,0.0,0.0
u:iLSy,10,1,0.35219592205518857,0.0,1.0,10,4.0,0.7833333333333333,0.925,7,0.9404761904761428,0.0,0.0,1.0,0.0,0.0,0.0
u:iL_r,42,1,-1.1668024636958192,0.9982381989307436,0.0,31,3.2142857142857144,0.8531179138321996,0.8439909297052381,46,0.8748188405797608,0.0,0.0,0.0,1.0,0.0,0.0
u:iL_x,228,5,-0.34313559850609165,1.130540092216605,0.6271929824561403,142,2.675438596491228,0.9424109516214779,0.9494883040935789,53,0.9553009883198679,0.0,0.0,0.0,0.0,1.0,0.0
u:iLaQ,75,3,0.20282436725740544,0.3811025792865956,0.7733333333333333,66,2.04,0.8415180375180376,0.9604126984127066,31,0.9408602150537742,0.0,0.0,0.0,1.0,0.0,0.0
u:iLby,401,4,-2.513867323149034,0.8585055128648251,0.029925187032418952,37,1.8678304239401495,0.9251122960964319,0.9319201995012518,21,0.8711640211640476,0.0,1.0,0.0,0.0,0.0,0.0
u:iLds,150,2,-0.6050710387365238,0.9653099555142383,0.31333333333333335,85,1.8066666666666666,0.8360570355570355,0.8997777777778,135,0.9112345679012593,0.0,0.0,1.0,0.0,0.0,0.0
u:iLfK,121,4,-0.48932395915370885,1.3079695153254307,0.5702479338842975,46,1.371900826446281,0.9227983266935624,0.8374655647382975,123,0.8563685636856504,0.0,1.0,0.0,0.0,0.0,0.0
u:iLhc,28,2,-0.12393502128795295,0.006877752641106923,0.0,28,2.9285714285714284,0.8779761904761905,0.9136904761905,21,0.9920634920634763,0.0,1.0,0.0,0.0,0.0,0.0
u:iLhr,14,1,0.5058646177946184,0.06363025803208809,1.0,14,4.142857142857143,0.7986394557823129,0.6833333333332857,14,0.9464285714285714,1.0,0.0,0.0,0.0,0.0,0.0
u:iLi7,93,4,-1.5974162036602797,1.0607884254212945,0.07526881720430108,37,3.881720430107527,0.7905108613362882,0.9060931899641721,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
u:iLid,10,1,-3.0562883271256895,0.46374417440981675,0.0,7,1.4,0.9198809523809525,1.0,146,0.9238584474885891,1.0,0.0,0.0,0.0,0.0,0.0
u:iLkF,21,1,0.6355798245433554,0.09788678682108144,1.0,21,5.809523809523809,0.8415779987208558,0.8909108087679999,36,0.9041666666666944,0.0,1.0,0.0,0.0,0.0,0.0
u:iLlu,35,1,0.5014547415986312,0.04601784382198612,1.0,35,3.3714285714285714,0.9272789115646258,0.9234693877551143,7,0.8350340136054285,0.0,1.0,0.0,0.0,0.0,0.0
u:iLml,295,4,-0.6887624824408672,1.412201702382388,0.5728813559322034,150,1.2915254237288136,0.8074010176153745,0.727990314769983,32,0.5,0.0,0.0,0.0,1.0,0.0,0.0
u:iLsT,112,4,-1.4471408712947313,0.8967230491878428,0.1875,7,7.955357142857143,0.946290659791652,0.9596117424242321,42,0.9382021748093333,0.0,1.0,0.0,0.0,0.0,0.0
u:iLv7,87,3,0.37269185404366134,0.8994395206095748,0.8735632183908046,84,2.2873563218390807,0.9180076628352489,0.9301085568327127,218,0.921044488131656,0.0,1.0,0.0,0.0,0.0,0.0
u:iLyP,358,6,-1.7592671128740083,1.0312178710449622,0.019553072625698324,145,2.8715083798882683,0.9019745775855176,0.9480136561142207,43,0.9461240310077674,0.0,0.0,0.0,1.0,0.0,0.0
u:iM-d,21,1,-2.1297581144313305,1.0469981332380673,0.0,7,4.238095238095238,0.7640690308757536,0.8760770975057144,21,0.9287492269635238,0.0,1.0,0.0,0.0,0.0,0.0
u:iM4K,472,4,-1.5628263874759618,1.03611886938029,0.1694915254237288,65,2.0466101694915255,0.9558292926619562,0.9659006835913624,153,0.9738562091503268,0.0,1.0,0.0,0.0,0.0,0.0
u:iM7R,165,4,-0.18964156052400807,0.7218173562084507,0.45454545454545453,122,2.5939393939393938,0.8384106634106634,0.8707936507936607,74,0.9055019305019595,0.0,0.0,1.0,0.0,0.0,0.0
u:iM8x,47,4,-1.5142148590240119,0.9171276253737404,0.0,47,3.4680851063829787,0.892434988179669,1.0,13,0.974358974359,0.0,0.0,1.0,0.0,0.0,0.0
u:iM9K,25,1,-1.9689468895967435,1.0427764661394756,0.2,5,4.0,0.9466725999490706,0.972,40,0.966666666666675,0.0,1.0,0.0,0.0,0.0,0.0
u:iMCD,17,1,-1.4199892046419162,1.8359803595770137,0.4117647058823529,7,1.411764705882353,0.8759175465057818,1.0,135,0.9206701940035557,0.0,1.0,0.0,0.0,0.0,0.0
u:iMEf,138,3,-0.3234540988356212,1.1149464774948987,0.5217391304347826,91,2.2753623188405796,0.9027562752105086,0.8936507936508044,50,0.9483333333333399,0.0,1.0,0.0,0.0,0.0,0.0
u:iMFD,211,2,-0.06140804181173167,0.9205286543890849,0.8483412322274881,165,2.5734597156398102,0.9465207251937109,0.9714849921011091,71,0.894600938967155,0.0,1.0,0.0,0.0,0.0,0.0
u:iMGn,199,2,-1.7515047516068516,1.149772248363473,0.09045226130653267,36,3.5326633165829144,0.8700229434309084,0.9191991704554624,88,0.9229166666666818,0.0,0.0,1.0,0.0,0.0,0.0
u:iMHW,11,3,-0.41132778417455496,0.2727058124926135,0.0,10,2.0,0.9203463203463204,0.9469696969697273,10,0.7,0.0,0.0,1.0,0.0,0.0,0.0
u:iMIL,462,5,-0.320330234553587,0.9210834359891811,0.5194805194805194,244,1.1406926406926408,0.8560490594532096,0.8108379715522598,24,1.0,0.0,0.0,1.0,0.0,0.0,0.0
u:iMKG,28,2,-0.8550988351015917,1.5147783518524247,0.5,21,4.642857142857143,0.8894132653061224,0.8723214285714642,14,0.9440476190476429,0.0,1.0,0.0,0.0,0.0,0.0
u:iMKL,14,1,0.5662503906004022,0.09156092292647854,1.0,14,4.857142857142857,0.7725340136054422,0.8378117913832857,50,0.8320000000000201,0.0,1.0,0.0,0.0,0.0,0.0
u:iMLV,101,2,-0.4893825466709262,1.2048923574049266,0.6138613861386139,79,2.792079207920792,0.8707134999214208,0.8444601603017524,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0
u:iMPA,22,1,-0.8826764326455296,1.616793685639121,0.5,11,4.863636363636363,1.0,0.9818181818181819,25,0.96,0.0,0.0,0.0,1.0,0.0,0.0
u:iMQG,148,5,0.3206613279171346,0.1561022432256502,0.8648648648648649,141,2.885135135135135,0.8893500643500643,0.9329954954955136,7,0.9285714285714286,1.0,0.0,0.0,0.0,0.0,0.0
u:iMS5,12,1,-0.15748451772278846,1.4286634851164053,0.75,10,2.4166666666666665,0.9166666666666666,0.9375,26,0.9615384615385001,0.0,1.0,0.0,0.0,0.0,0.0
u:iMSf,212,2,-1.0244234390443705,1.4221170013870126,0.4528301886792453,77,1.320754716981132,0.814506624218056,0.7578616352201321,204,0.7867647058823529,0.0,0.0,1.0,0.0,0.0,0.0
u:iMTk,89,6,-0.46521761751648116,0.8976487043411209,0.30337078651685395,48,2.595505617977528,0.8901744288823811,0.8788389513108876,151,0.9192052980132517,0.0,0.0,1.0,0.0,0.0,0.0
u:iMU0,263,4,-1.237128296888862,0.95027174971337,0.22433460076045628,219,2.064638783269962,0.9795869170350003,0.9512674271229469,193,0.8465457685664974,0.0,1.0,0.0,0.0,0.0,0.0
u:iMVM,41,3,0.3380622352235043,0.7868649590475892,0.8292682926829268,40,2.1219512195121952,0.8560138777211949,0.9288617886179024,10,0.975,0.0,0.0,1.0,0.0,0.0,0.0
u:iMWg,152,4,-0.8875072905459384,0.9962680490465253,0.13157894736842105,74,2.151315789473684,0.9483047945471055,0.9366776315789473,52,0.8846153846153846,0.0,0.0,1.0,0.0,0.0,0.0
u:iMXF,254,4,0.1680453087449924,0.6758944090774078,0.8346456692913385,210,2.354330708661417,0.9005576007544511,0.8615376202974724,334,0.8825028514399851,0.0,0.0,0.0,1.0,0.0,0.0
u:iMYG,88,4,-0.13345153447755245,0.8920968754402908,0.625,62,1.6477272727272727,0.9210091991341991,0.9034090909090909,33,0.9772727272727273,0.0,1.0,0.0,0.0,0.0,0.0
u:iMZH,25,2,0.6269827211205243,0.04987565991443308,1.0,25,3.6,0.7597777777777778,0.9462857142857201,130,0.9701923076923077,0.0,0.0,1.0,0.0,0.0,0.0
u:iM_U,42,2,-1.155666565072147,1.4276929690610247,0.40476190476190477,13,4.309523809523809,0.891347857256361,0.9241780045351666,35,0.9571428571428572,1.0,0.0,0.0,0.0,0.0,0.0
u:iMaR,28,2,-0.6542100354039933,0.9617524431896256,0.25,25,4.392857142857143,0.9110572562358277,0.88368001046575,6,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0
u:iMcN,35,2,-0.8003062383572509,0.9348054779042533,0.2,21,5.6571428571428575,0.8041111959124381,0.8623539159254,7,0.8761904761905714,0.0,1.0,0.0,0.0,0.0,0.0
u:iMe9,21,1,0.27744497070455953,0.003234920928788023,1.0,21,2.380952380952381,0.7409297052154196,0.8804988662131905,201,0.872838190002383,0.0,0.0,1.0,0.0,0.0,0.0
u:iMez,32,1,-1.663807587709513,1.4616349535475524,0.34375,11,4.0625,0.8198991980241981,0.86502976190475,168,0.907879818594119,0.0,0.0,0.0,1.0,0.0,0.0
u:iMf7,48,2,-1.6380899621084488,1.2376864165079924,0.20833333333333334,10,3.2916666666666665,0.9146555447438778,0.9243055555555625,73,0.9350954220817533,0.0,0.0,1.0,0.0,0.0,0.0
u:iMh9,15,2,0.45626609284963343,0.15041012035689888,1.0,15,2.933333333333333,0.9433333333333334,0.9759259259259333,16,0.7947916666666875,0.0,1.0,0.0,0.0,0.0,0.0
u:iMig,41,2,-0.1158713944076321,0.13695376701547343,0.17073170731707318,34,3.7560975609756095,0.784865540963102,0.9349593495935122,8,0.8625,0.0,1.0,0.0,0.0,0.0,0.0
u:iMil,14,1,0.33147726203442257,0.02536726542375649,1.0,14,5.071428571428571,0.7797749869178441,0.9149790685505,14,0.8028911564625715,0.0,1.0,0.0,0.0,0.0,0.0
u:iMjd,263,2,-1.6051457719660622,0.9532231184675927,0.015209125475285171,60,2.079847908745247,0.9331782105928098,0.9419427847184639,175,0.9390476190476286,0.0,1.0,0.0,0.0,0.0,0.0
u:iMl6,362,7,-0.8654432879488189,1.1256094408061947,0.24861878453038674,160,2.3314917127071824,0.8495711749742755,0.9087937384898757,105,0.9579365079365143,0.0,0.0,1.0,0.0,0.0,0.0
u:iMn9,126,2,-1.6520232629195886,0.8346404818257951,0.0,26,2.2301587301587302,0.9225169255668297,0.9378306878306983,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0
u:iMp1,379,4,-0.36754983858966883,0.7879268248360757,0.42216358839050133,161,1.9656992084432718,0.9025687110748495,0.9149704736776069,105,0.9681632653061333,0.0,0.0,0.0,1.0,0.0,0.0
u:iMqn,1569,5,-1.8980398593376053,0.9922813435668268,0.0911408540471638,327,1.6449968132568515,0.9113977141099137,0.9174843214996233,285,0.9114619883040948,0.0,0.0,0.0,0.0,1.0,0.0
u:iMvi,73,1,-1.8901585147149815,0.8538957109328333,0.0,52,2.232876712328767,0.9915525114155253,0.9143835616438493,46,0.9557971014492826,0.0,0.0,0.0,1.0,0.0,0.0
u:iMyz,95,3,0.21330805624229837,0.300424408006997,0.5578947368421052,88,3.263157894736842,0.8709603554340396,0.8998777246145895,59,0.9185028248587627,0.0,1.0,0.0,0.0,0.0,0.0
u:iN-8,29,1,0.5362112074099924,0.16352865414013254,1.0,29,4.655172413793103,0.9505747126436781,0.9652204117721035,216,0.9528935185185278,0.0,1.0,0.0,0.0,0.0,0.0
u:iN0M,46,2,-1.278301370832576,1.0535960222896172,0.0,32,1.8043478260869565,0.890964922758401,0.9402173913043478,21,0.9404761904762382,0.0,1.0,0.0,0.0,0.0,0.0
u:iN8c,19,1,0.2792435961871956,1.0365454809083425,0.8947368421052632,19,1.736842105263158,0.8975279106858055,1.0,251,0.8663915765509442,0.0,1.0,0.0,0.0,0.0,0.0
u:iNDF,442,3,-1.625655010875343,0.8896932232184969,0.07013574660633484,167,1.83710407239819,0.9002426319484764,0.9140648567119207,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
u:iNF4,80,4,-0.44988130665177584,1.1484734237699974,0.5875,71,2.475,0.909672619047619,0.9125000000000251,7,0.9428571428571428,0.0,1.0,0.0,0.0,0.0,0.0
u:iNFm,77,3,-1.0494389330192209,0.9069199413646701,0.09090909090909091,21,6.311688311688312,0.7792886502348731,0.8696191975412727,13,0.9326923076923077,0.0,1.0,0.0,0.0,0.0,0.0
u:iNKd,22,1,-0.897096073983769,1.198312436068839,0.0,17,1.6818181818181819,0.7863636363636364,0.8896103896104091,9,0.9407407407406667,0.0,0.0,0.0,1.0,0.0,0.0
u:iNLy,575,5,-0.13937140005867232,0.6665196191806687,0.5930434782608696,315,1.7252173913043478,0.84650100591081,0.8192008281573617,37,0.877927927927946,0.0,1.0,0.0,0.0,0.0,0.0
u:iNOR,62,2,-0.5095765496944282,1.0862452223677388,0.532258064516129,36,2.5806451612903225,0.9508169556344429,0.9806451612903387,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0
u:iNTT,140,4,-0.02230664751856566,0.7810747111894069,0.5928571428571429,133,3.0357142857142856,0.9442857142857142,0.9502380952381001,156,0.9597680097680257,0.0,1.0,0.0,0.0,0.0,0.0
u:iNVp,193,4,-1.6381559296242183,1.078851908349594,0.12953367875647667,94,3.2797927461139897,0.8860155751970284,0.9453367875647772,51,0.9395424836601569,0.0,0.0,1.0,0.0,0.0,0.0
u:iNZp,38,2,-1.0861311284223043,1.5288459586383172,0.47368421052631576,25,4.2894736842105265,0.8449489753090862,0.9128446115288158,7,0.6986568986568571,0.0,0.0,1.0,0.0,0.0,0.0
u:iNaF,52,4,-0.4785645688136627,1.2205281315025505,0.6923076923076923,26,3.480769230769231,0.8069118381618381,0.8913461538461923,56,0.9636904761904822,0.0,0.0,1.0,0.0,0.0,0.0
u:iNd_,35,1,-0.5361169985159366,0.620829075352984,0.0,35,1.5714285714285714,0.9580612244897959,0.9285714285714286,19,0.9324561403508946,0.0,0.0,0.0,1.0,0.0,0.0
u:iNfA,30,1,-0.6282543145605242,1.1804241390390247,0.5333333333333333,26,1.6666666666666667,0.938864468864469,0.7674603174603334,171,0.8224171539961053,0.0,1.0,0.0,0.0,0.0,0.0
u:iNhR,47,2,0.17385351810678484,0.659569130955983,0.9148936170212766,43,1.5957446808510638,0.8474514846855272,0.9184397163120638,52,0.9160256410256539,0.0,0.0,1.0,0.0,0.0,0.0
u:iNic,539,5,-0.6590114508630184,1.2216703699244218,0.5769944341372912,235,1.437847866419295,0.8833900425461086,0.9003710575139164,99,0.8880471380471414,1.0,0.0,0.0,0.0,0.0,0.0
u:iNj5,61,3,-0.130264108477228,0.7508132728991294,0.7704918032786885,54,3.4262295081967213,0.8077598367503458,0.8670765027322623,6,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0
u:iNj_,44,2,0.13729766110886235,0.8589121962450591,0.9090909090909091,25,2.0681818181818183,0.9771464646464647,0.9329545454545454,109,0.9899519440803853,0.0,0.0,1.0,0.0,0.0,0.0
u:iNm1,14,2,-1.0628446673445853,0.970450343285226,0.0,7,7.714285714285714,0.9644179894179894,0.9622023809523571,103,0.9142163661581456,0.0,1.0,0.0,0.0,0.0,0.0
u:iNrr,15,2,-0.8384312945156153,0.9734749194577602,0.0,11,3.933333333333333,0.9592592592592593,0.9155555555556,7,0.9512987012987143,0.0,1.0,0.0,0.0,0.0,0.0
u:iNvv,143,2,-0.5907972796804792,0.8785812477345146,0.25874125874125875,85,1.6573426573426573,0.9053084516187203,0.8164335664335733,37,0.7742921492921622,0.0,1.0,0.0,0.0,0.0,0.0
u:iO-v,10,1,-0.5923180266074584,0.0,0.0,10,4.9,0.8857142857142858,0.8633333333333001,10,0.9341666666666001,0.0,0.0,1.0,0.0,0.0,0.0
